Date,Network,Message,Message URL,Message ID,Name,Profile,Followers,Shares,Likes,Sentiment,Location,Hashtags,Images,Language
7/26/2021 12:48 am,Twitter,"RT @RobertoPatrici0: *Camila Recabarren tirando una talla*
- La periodista y el camarógrafo 
#MasterChefCelebrityEstreno https://t.co/yIO1qjT0QJ",https://twitter.com/bpecole/statuses/1419519954622222339,1419519954622222339,🧛‍♀️,bpecole,605,0,0,Neutral,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MOUl3WYAI2ldX.jpg,es
7/26/2021 12:48 am,Twitter,"Igual buena la producción de #MASTERCHEFCELEBRITYESTRENO 
Conseguir a éstos dos actores famosos para su programa no debió ser fácil https://t.co/5uIyQsTSi8",https://twitter.com/therside/statuses/1419519953900822536,1419519953900822536,therside,therside,473,1,8,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,"https://pbs.twimg.com/media/E7Ml3o1XsAQWVLK.jpg, https://pbs.twimg.com/media/E7Ml3-_X0AIJ1rR.jpg",es
7/26/2021 12:48 am,Twitter,"Rating 00:45
#MasterChefCelebrityEstreno 10
#GalaYoSoyAllStars 7
#Tokyo2020EnTVN 6
#DementeMega 5
#TVMas 0
#LaRed 0",https://twitter.com/vemos_tele/statuses/1419519903153987586,1419519903153987586,www.vemostele.cl,vemos_tele,6548,4,13,Neutral,Chile,"#masterchefcelebrityestreno, #galayosoyallstars, #tokyo2020entvn, #dementemega, #tvmas, #lared",NULL,en
7/26/2021 12:48 am,Twitter,"Es iguaaaal que wea jajaajajaj 

#MasterChefCelebrityEstreno https://t.co/L9qhgN9RPZ",https://twitter.com/BoyzWithFunYolo/statuses/1419519858958651396,1419519858958651396,Silvi ⁷ 🍊 💛🧈💛,BoyzWithFunYolo,260,0,11,Positive,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MlycwXMAYMX-e.jpg,es
7/26/2021 12:48 am,Twitter,"RT @Tj_Toro9: Álvaro López cocinando.

#MasterChefCelebrityEstreno
#MasterChefCelebrityChile. https://t.co/vkMjf7hFu2",https://twitter.com/negro19964/statuses/1419519850003709954,1419519850003709954,Javier Neira,negro19964,626,0,0,Neutral,Chile,"#masterchefcelebritychile, #masterchefcelebrityestreno",https://pbs.twimg.com/media/E7Ma9prXoAE4rMV.jpg,es
7/26/2021 12:47 am,Twitter,"RT @StellaAstrum: Nos reunimos nuevamente los que solo vemos tele cuando hay programas de cocina pero se nos quema hasta el agua 😎

#masterchefcelebrityestreno https://t.co/x8pinigTTr",https://twitter.com/PilyAndreaa/statuses/1419519839635398660,1419519839635398660,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MJeACXsAI_GJ8.jpg,es
7/26/2021 12:47 am,Twitter,"RT @_ComentandoTele: Tutu es la participante más popular del programa, según una reciente encuesta de Cadem #MasterChefCelebrityEstreno",https://twitter.com/FJSalaU/statuses/1419519821767643138,1419519821767643138,Francisco S.,FJSalaU,150,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,oh maigas #MasterChefCelebrityEstreno,https://twitter.com/belenignacia_28/statuses/1419519821897666567,1419519821897666567,Belén🇨🇱,belenignacia_28,329,0,3,Unclassified,"La Serena, Coquimbo, Chile",#masterchefcelebrityestreno,NULL,et
7/26/2021 12:47 am,Twitter,"RT @fran_reyesv: La ganadora de la noche como siempre Queen Fernanda😍❤️ que mujer!
 #MasterchefCelebrityEstreno https://t.co/GWQmF2pYxw",https://twitter.com/ModoAlfa/statuses/1419519814104666113,1419519814104666113,ModoAlfa,ModoAlfa,74,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MkcSPXEAYO3py.jpg,es
7/26/2021 12:47 am,Twitter,"Fred feliz porque el negro le combina, esa es la actitud 😊 #MasterChefCelebrityEstreno",https://twitter.com/jackboogee/statuses/1419519805690941446,1419519805690941446,Antonio Carlos 😘,jackboogee,1406,0,13,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,"#MasterChefCelebrityEstreno El delantal ""chokito"" 😆😆😆",https://twitter.com/Romaure1/statuses/1419519795498782721,1419519795498782721,Romaure_99,Romaure1,11,0,4,Negative,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,Pancho Saavedra sale hasta en la sopa por la chucha 🤬 #MasterChefCelebrityEstreno,https://twitter.com/Phedror/statuses/1419519792722108421,1419519792722108421,Pedro Vergara,Phedror,5363,1,4,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,Me encanta que todos amemos a la Queen Fernanda 🥰 #MasterChefCelebrityEstreno,https://twitter.com/cotemunozgatica/statuses/1419519784354525184,1419519784354525184,María José - Del 78%,cotemunozgatica,559,0,10,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,"pensé que era más imperdonable, presentar un plato que no está completo jsjs #MasterChefCelebrityEstreno",https://twitter.com/DiegoAriasAll/statuses/1419519769011793920,1419519769011793920,Diego🦥🥝,DiegoAriasAll,1000,0,5,Negative,"Coquimbo, Coquimbo, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,#MASTERCHEFCELEBRITYESTRENO hasta en la sopa sale el empanada de queso Pancho Saavedra.,https://twitter.com/Edu_SeversonIII/statuses/1419519761587871744,1419519761587871744,Eduardo,Edu_SeversonIII,51,0,3,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,RT @IngeniosoJ: Tutú.  #MasterChefCelebrityEstreno https://t.co/1QvXQ1reAM,https://twitter.com/h3LCGo/statuses/1419519755451518984,1419519755451518984,H Fighter,h3LCGo,1563,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7ML9GhXMAA_8WF.jpg,es
7/26/2021 12:47 am,Twitter,"La Pepi  habla de que por ser joven, que la experiencia  y no se que más... se nota que no ha visto MasterChef Jr .... #MASTERCHEFCELEBRITYESTRENO",https://twitter.com/Walesss_/statuses/1419519751219462144,1419519751219462144,Waleska Muñoz Gelves,Walesss_,245,0,14,Unclassified,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,"Fred va a combinar su ropa con el delantal negro; lo amo es mi fav que no se vaya 
#MasterChefCelebrityEstreno https://t.co/3k0wtCbC3a",https://twitter.com/Ndenathy/statuses/1419519748065439748,1419519748065439748,Nathy🌄,Ndenathy,645,1,22,Unclassified,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MlsBOXIAESHId.jpg,es
7/26/2021 12:47 am,Twitter,Pancho Saavedra hasta en la sopa 🤣🤣🤣🤣  #MASTERCHEFCELEBRITYESTRENO,https://twitter.com/PaulaHernandezM/statuses/1419519743401373696,1419519743401373696,MamáDeAlonso,PaulaHernandezM,1632,0,2,Positive,"Antofagasta, Antofagasta, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,"RT @kanosanchezl: Cuando veo a nelson avila ///cuando lo escucho
#MasterChefCelebrityEstreno https://t.co/e60PQcIxiR",https://twitter.com/PilyAndreaa/statuses/1419519737005068290,1419519737005068290,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,"https://pbs.twimg.com/media/E7MQXPmX0AE8zkS.jpg, https://pbs.twimg.com/media/E7MQXcuWQAA-G7e.jpg",es
7/26/2021 12:47 am,Twitter,Bueno... ya terminó #MasterChefCelebrityEstreno así es que vuelvo a la programación de los JJ.OO,https://twitter.com/nata_valladares/statuses/1419519720819236867,1419519720819236867,🌺Natalia🌺,nata_valladares,364,0,3,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,RT @ferryota_jos: no llores tutú...😔tu plato lo compre yo #MasterChefCelebrityEstreno https://t.co/KaQ5p3ZOUW,https://twitter.com/pazbelendp/statuses/1419519698459402240,1419519698459402240,🐻🥀,pazbelendp,11,0,0,Positive,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7Mlb1gWQAERSWt.jpg,es
7/26/2021 12:47 am,Twitter,Ven tutu que te abrazo 🫂🥺❤️#MasterChefCelebrityEstreno,https://twitter.com/camtoop/statuses/1419519682189668352,1419519682189668352,Anto- 🏳️‍🌈,camtoop,1338,0,1,Positive,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,#MasterChefCelebrityEstreno Tutú y Fred hicieron el peor plato.,https://twitter.com/victorlj311/statuses/1419519678557343747,1419519678557343747,Víctor Lobos-Jaramillo.,victorlj311,624,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,Yo aquí sufriendo y ya se los primeros 8 eliminados 🤡#MasterChefCelebrityEstreno,https://twitter.com/LOQUITO_x_BODIS/statuses/1419519676825194506,1419519676825194506,Nacho 🇨🇱,LOQUITO_x_BODIS,3836,0,6,Negative,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,Y cuando es la eliminacion ? #MasterChefCelebrityEstreno,https://twitter.com/VLDM_1/statuses/1419519677714386947,1419519677714386947,.,VLDM_1,224,0,0,Negative,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,Oigan superen lo de chokito xd la wea de chiste ya pasó! F5 #MasterChefCelebrityEstreno,https://twitter.com/vsqz_cami/statuses/1419519675826847750,1419519675826847750,cami ❤️,vsqz_cami,855,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,RT @JenniLecaros: Aún me duele que César no haya ganado la temporada anterior jsjs #MasterChefCelebrityEstreno https://t.co/5FYywjBZl5,https://twitter.com/PilyAndreaa/statuses/1419519666389651459,1419519666389651459,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MKQIFXsAEEQNh.jpg,es
7/26/2021 12:47 am,Twitter,"RT @ravsgreen7: Lo mejor de esta temporada, es volver a ver a la Chef Fernanda, la amo 💕#MasterChefCelebrityEstreno https://t.co/5LbASOojeG",https://twitter.com/lovingtocutejb/statuses/1419519656986124288,1419519656986124288,Cɑmilɑ,lovingtocutejb,8270,0,0,Positive,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MJCcsXEAEnZyt.jpg,es
7/26/2021 12:47 am,Twitter,"RT @elcoooke: El delantal ""Chokito"" #MASTERCHEFCELEBRITYESTRENO #BajaLasMayusculas https://t.co/KBXksqQ9t7 | QT: AHORA QUIÉN SE LLEVARÁ EL DELANTAL NEGRO🔥 #MASTERCHEFCELEBRITYESTRENO
AHORA EN #VIVO 👉 https://t.co/FPzJ8wjTEv https://t.co/1l9RZv6iS7",https://twitter.com/pazbelendp/statuses/1419519652426928132,1419519652426928132,🐻🥀,pazbelendp,11,0,0,Neutral,Chile,"#masterchefcelebrityestreno, #bajalasmayusculas, #vivo",NULL,es
7/26/2021 12:47 am,Twitter,Que mal... siempre en la otra temporada decian que el plato incompleto era para irse... #MasterChefCelebrityEstreno,https://twitter.com/FelipeCasanovaE/statuses/1419519651265056768,1419519651265056768,Felipe Casanova E,FelipeCasanovaE,39,0,1,Negative,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,"RT @ElRondor1: #MasterChefCelebrityEstreno que capo don Alfredo Castro 🇨🇱❤️👏, ahora caracterizando a Gastón de Los Auténticos Decadentes 🎵😍 https://t.co/aEo72BfbZk",https://twitter.com/PilyAndreaa/statuses/1419519621439307778,1419519621439307778,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7ML0_NWYAQV1Yg.jpg,es
7/26/2021 12:47 am,Twitter,"pobre tutú, es terrible tierna :(

#MasterChefCelebrityEstreno",https://twitter.com/Bikku_tw/statuses/1419519618155225094,1419519618155225094,𝚋𝚒𝚔𝚔𝚞𝚔𝚒🤠🧈❨ꕤ *ೃ,Bikku_tw,435,0,1,Negative,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:47 am,Twitter,RT @Dago_Toro: Chris Carpentier viendo el programa en su casa #MasterChefCelebrityEstreno https://t.co/zYB2QtkM4f,https://twitter.com/PilyAndreaa/statuses/1419519599926812674,1419519599926812674,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MJmhaWQAEyiTv.jpg,es
7/26/2021 12:46 am,Twitter,No conozco a TuTu ... sorry #MasterChefCelebrityEstreno,https://twitter.com/zuritajvz1/statuses/1419519594050596864,1419519594050596864,JuanPaZurita,zuritajvz1,469,0,2,Neutral,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,Aparecio la llorona del programa Tutu #MASTERCHEFCELEBRITYESTRENO,https://twitter.com/Maryori59580903/statuses/1419519583694860288,1419519583694860288,Maryori,Maryori59580903,15,0,2,Neutral,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,"RT @strawbytae: tutú: espero que no me graben llorando 

*la graban llorando* #MasterChefCelebrityEstreno",https://twitter.com/SM0KELOUIS/statuses/1419519564531081218,1419519564531081218,나타리아 🐣,SM0KELOUIS,4724,0,0,Positive,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,RT @KataAnto: Podrían dar el programa más temprano 😣😣 tenemos q trabajar mañana 😣#MasterChefCelebrityEstreno https://t.co/ig27ZvVWeD,https://twitter.com/AleJOvalleC/statuses/1419519562849165319,1419519562849165319,Alejandro Ovalle,AleJOvalleC,1622,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7Mi1-kWUAIFADx.jpg,es
7/26/2021 12:46 am,Twitter,Esperaba a pancho en  #MasterChefCelebrityEstreno,https://twitter.com/vsqz_cami/statuses/1419519558025728002,1419519558025728002,cami ❤️,vsqz_cami,855,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,RT @Televisivamente: Ustedes eran muy jóvenes. Pero en mis tiempos hacían bolsa los platos. #MasterChefCelebrityestreno,https://twitter.com/h3LCGo/statuses/1419519556545024001,1419519556545024001,H Fighter,h3LCGo,1563,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,"Lo bueno que los discípulos y esto son en diferentes días, disfruto de los dos #MasterChefCelebrityEstreno",https://twitter.com/a_h_d_h/statuses/1419519551000219648,1419519551000219648,Alejandra🌻,a_h_d_h,68,0,2,Positive,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,"RT @itltsgby: asi me sentí, viendo el resumen de todas las temporadas de #MasterChefCelebrityESTRENO https://t.co/d3Bxfjla4l",https://twitter.com/PilyAndreaa/statuses/1419519553185501185,1419519553185501185,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MIpSIX0AMwUAW.jpg,es
7/26/2021 12:46 am,Twitter,Primera vez que veo a la tutu...en que teleseries ha actuado? #MasterChefCelebrityEstreno,https://twitter.com/Neni_Kuin/statuses/1419519540317364226,1419519540317364226,Neni heard that Rumor from AKB48👑♥️☀️,Neni_Kuin,1342,0,3,Neutral,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,"RT @_ComentandoTele: Grandes estrellas internacionales en esta temporada, con ustedes la grannnn...

Redoble de tamboressssss... 

TUTÚ !
#MasterChefCelebrityEstreno https://t.co/s6MRRtqhsV",https://twitter.com/FJSalaU/statuses/1419519534684311552,1419519534684311552,Francisco S.,FJSalaU,150,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MP-yGWQAAtcsD.jpg,es
7/26/2021 12:46 am,Twitter,Tutú desconsolada … 😭😭#MasterChefCelebrityEstreno https://t.co/kEjxJFfVEk,https://twitter.com/CamiloPecco/statuses/1419519524005687299,1419519524005687299,camilo (pecco) jara,CamiloPecco,127,1,10,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MlervWEAQGfI-.jpg,es
7/26/2021 12:46 am,Twitter,"Cabros si ustedes no conocen a los de #MasterChefCelebrityEstreno, no son más bacanes 👍",https://twitter.com/SAvendanoR/statuses/1419519517185626114,1419519517185626114,Sergio Avendaño R,SAvendanoR,1230,0,4,Negative,"Copiapo, Atacama, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,"Tutú: me puse a llorar, espero no hayan grabado esa parte
Yo: no si no...

 #MasterChefCelebrityEstreno",https://twitter.com/1carlosetchepar/statuses/1419519510713970689,1419519510713970689,Carlos Etchepare Allup,1carlosetchepar,177,0,3,Unclassified,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,"RT @MABRI76: *Julio Milostich Viendo a Los Jueces Despues De Encontrarle Como Sopa De Guagua Su Plato
#MasterChefCelebrityEstreno https://t.co/wcMK9PsoM6",https://twitter.com/inesmeche/statuses/1419519508025421829,1419519508025421829,ines,inesmeche,880,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7Maof2XEAgQymJ.jpg,es
7/26/2021 12:46 am,Twitter,Ayyy Tutú .... primer cap de #MasterChefCelebrityEstreno y ya lloró Julio y Tutú,https://twitter.com/nata_valladares/statuses/1419519505609465859,1419519505609465859,🌺Natalia🌺,nata_valladares,364,0,3,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,Entre Tutú y Fred está el premio Carlalí de esta temporada siento yo #MasterChefCelebrityEstreno,https://twitter.com/ArteagaAedo/statuses/1419519490014990336,1419519490014990336,Vicente Antonio Arteaga Aedo,ArteagaAedo,249,1,0,Neutral,"Chillan, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,"RT @RorroIriarteB: Todos cuando @YannYvin dijo “ No se le echa sal al caldo”

 #MasterChefCelebrityEstreno https://t.co/fuTskx0v2P",https://twitter.com/c_elgueta/statuses/1419519491835375618,1419519491835375618,Carla Elgueta,c_elgueta,230,0,0,Neutral,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MdhKyXsAMnJ5w.jpg,es
7/26/2021 12:46 am,Twitter,No les pasa que la Nataly Chilet habla y como que aburre un poco …  #MasterChefCelebrityEstreno https://t.co/e6H8EYl09u,https://twitter.com/CLibreyfeliz/statuses/1419519480334536707,1419519480334536707,Caminante_libreyfeliz,CLibreyfeliz,1082,3,31,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MlcHsWEAEHJ-a.jpg,es
7/26/2021 12:46 am,Twitter,RT @amj_matias: La familia del Perham lo estará viendo? #MasterChefCelebrityEstreno https://t.co/FZyOxqUMqx,https://twitter.com/negro19964/statuses/1419519471534882816,1419519471534882816,Javier Neira,negro19964,626,0,0,Neutral,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MI6IlWEAAr1yZ.jpg,es
7/26/2021 12:46 am,Twitter,Fome tutú y varios mais #MasterChefCelebrityEstreno,https://twitter.com/soasynty/statuses/1419519473820778496,1419519473820778496,💫Hola Pipul💫,soasynty,100,0,0,Neutral,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,no llores tutú...😔tu plato lo compre yo #MasterChefCelebrityEstreno https://t.co/KaQ5p3ZOUW,https://twitter.com/ferryota_jos/statuses/1419519471157403648,1419519471157403648,juan josé morales,ferryota_jos,128,2,9,Positive,"Vina del Mar, Valparaíso, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7Mlb1gWQAERSWt.jpg,es
7/26/2021 12:46 am,Twitter,"Por qué estos ""famosos"" lloran por todo? #MasterChefCelebrityESTRENO",https://twitter.com/Magdaleivaa/statuses/1419519464958201860,1419519464958201860,M a g d a 👣,Magdaleivaa,11379,1,4,Neutral,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:46 am,Twitter,"RT @ravsgreen7: Lo mejor de esta temporada, es volver a ver a la Chef Fernanda, la amo 💕#MasterChefCelebrityEstreno https://t.co/5LbASOojeG",https://twitter.com/PilyAndreaa/statuses/1419519446499086339,1419519446499086339,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MJCcsXEAEnZyt.jpg,es
